Sample Age,Mean Resolution,5th Percentile Resolution,95th Percentile Resolution, Uncertainty Used
-7717.5,239.207756,137.311408,336.498470,25.791713
-7717,238.956176,137.311408,336.498470,25.791553
-7716.5,238.704596,137.311408,336.498470,25.791392
-7716,238.453015,137.311408,336.498470,25.791231
-7715.5,238.201435,137.311408,336.498470,25.791070
-7715,237.949855,137.311408,336.498470,25.790909
-7714.5,237.698275,137.311408,336.498470,25.790749
-7714,237.446695,137.311408,336.498470,25.790588
-7713.5,236.263889,137.311408,336.498470,25.789785
-7713,235.081083,137.061410,336.498470,25.788982
-7712.5,233.898278,137.061410,336.498470,25.788180
-7712,232.715472,137.061410,336.498470,25.787377
-7711.5,231.532667,137.061410,336.498470,25.786574
-7711,230.349861,137.061410,336.498470,25.785771
-7710.5,229.167055,137.030043,336.498470,25.784969
-7710,227.984250,137.030043,336.498470,25.784166
-7709.5,226.801444,137.014418,336.498470,25.783363
-7709,225.618638,137.014418,336.498470,25.782560
-7708.5,224.121955,136.999377,336.498470,25.781437
-7708,222.625272,136.999377,336.498470,25.780315
-7707.5,221.128589,136.999377,336.498470,25.779192
-7707,219.631906,136.999377,336.498470,25.778069
-7706.5,218.135223,136.999377,336.498470,25.776946
-7706,216.638539,136.999066,336.248472,25.775823
-7705.5,215.141856,136.905083,336.248472,25.774700
-7705,213.645173,136.905083,336.248472,25.773577
-7704.5,212.148490,136.905083,336.248472,25.772454
-7704,210.651807,136.873911,336.248472,25.771331
-7703.5,210.234280,136.873911,336.248472,25.771011
-7703,209.816752,136.873911,336.248472,25.770690
-7702.5,209.399225,136.873911,336.248472,25.770369
-7702,208.981698,136.873911,336.248472,25.770048
-7701.5,208.564171,136.826920,336.248472,25.769727
-7701,208.146644,136.826920,336.248472,25.769407
-7700.5,207.729116,136.826920,336.248472,25.769086
-7700,207.311589,136.826920,336.248472,25.768765
-7699.5,206.894062,136.826920,336.248472,25.768444
-7699,206.476535,136.826920,336.248472,25.768123
-7698.5,207.490032,136.826920,336.248472,25.768925
-7698,208.503530,136.873911,336.248472,25.769727
-7697.5,209.517027,136.873911,336.248472,25.770529
-7697,210.530525,136.873911,336.248472,25.771331
-7696.5,211.544022,136.905083,336.248472,25.772133
-7696,212.557520,136.905083,336.248472,25.772935
-7695.5,213.571017,136.905083,336.248472,25.773736
-7695,214.584515,136.905083,336.248472,25.774538
-7694.5,215.598012,136.999066,336.248472,25.775340
-7694,216.611510,136.999066,336.248472,25.776142
-7693.5,218.205534,136.999377,336.498470,25.777265
-7693,219.799558,136.999377,336.498470,25.778389
-7692.5,221.393582,136.999377,336.498470,25.779512
-7692,222.987606,136.999377,336.498470,25.780635
-7691.5,224.581630,136.999377,336.498470,25.781759
-7691,226.175654,137.014418,336.498470,25.782882
-7690.5,227.769678,137.030043,336.498470,25.784005
-7690,229.363702,137.030043,336.498470,25.785129
-7689.5,230.957726,137.061410,336.498470,25.786252
-7689,232.551751,137.061410,336.498470,25.787375
-7688.5,233.273824,137.061410,336.498470,25.787857
-7688,233.995897,137.061410,336.498470,25.788339
-7687.5,234.717970,137.311408,336.498470,25.788821
-7687,235.440043,137.311408,336.498470,25.789302
-7686.5,236.162116,137.311408,336.498470,25.789784
-7686,236.884189,137.311408,336.498470,25.790266
-7685.5,237.606262,137.311408,336.498470,25.790748
-7685,238.328334,137.311408,336.498470,25.791230
-7684.5,239.050407,137.311408,336.498470,25.791711
-7684,239.772480,137.311408,336.498470,25.792193
-7683.5,239.333452,137.311408,336.498470,25.791872
-7683,238.894423,137.311408,336.498470,25.791552
-7682.5,238.455394,137.311408,336.498470,25.791231
-7682,238.016365,137.311408,336.498470,25.790910
-7681.5,237.577337,137.311408,336.498470,25.790589
-7681,237.138308,137.311408,336.498470,25.790268
-7680.5,236.699279,137.061410,336.498470,25.789948
-7680,236.260250,137.061410,336.498470,25.789627
-7679.5,235.821222,137.061410,336.498470,25.789306
-7679,235.382193,137.061410,336.498470,25.788985
-7678.5,234.217587,137.061410,336.498470,25.788182
-7678,233.052981,137.061410,336.498470,25.787380
-7677.5,231.888375,137.030043,336.498470,25.786577
-7677,230.723770,137.030043,336.498470,25.785774
-7676.5,229.559164,137.014418,336.498470,25.784971
-7676,228.394558,137.014418,336.498470,25.784169
-7675.5,227.229952,137.014418,336.498470,25.783366
-7675,226.065346,136.999377,336.498470,25.782563
-7674.5,224.900741,136.999377,336.498470,25.781761
-7674,223.736135,136.999377,336.498470,25.780958
-7673.5,223.338040,136.999377,336.498470,25.780637
-7673,222.939945,136.999377,336.498470,25.780316
-7672.5,222.541849,136.999377,336.498470,25.779996
-7672,222.143754,136.999377,336.498470,25.779675
-7671.5,221.745659,136.999377,336.498470,25.779354
-7671,221.347564,136.999377,336.498470,25.779034
-7670.5,220.949469,136.999377,336.498470,25.778713
-7670,220.551374,136.999377,336.498470,25.778392
-7669.5,220.153279,136.999377,336.498470,25.778072
-7669,219.755184,136.999066,336.498470,25.777751
-7668.5,220.378205,136.999377,336.498470,25.778232
-7668,221.001226,136.999377,336.498470,25.778713
-7667.5,221.624247,136.999377,336.498470,25.779194
-7667,222.247268,136.999377,336.498470,25.779676
-7666.5,222.870289,136.999377,336.498470,25.780157
-7666,223.493310,136.999377,336.498470,25.780638
-7665.5,224.116331,136.999377,336.498470,25.781119
-7665,224.739352,136.999377,336.498470,25.781600
-7664.5,225.362373,136.999377,336.498470,25.782081
-7664,225.985394,136.999377,336.498470,25.782563
-7663.5,226.471329,136.999377,336.498470,25.782884
-7663,226.957264,137.014418,336.498470,25.783205
-7662.5,227.443199,137.014418,336.498470,25.783526
-7662,227.929134,137.014418,336.498470,25.783847
-7661.5,228.415069,137.014418,336.498470,25.784169
-7661,228.901004,137.014418,336.498470,25.784490
-7660.5,229.386939,137.014418,336.498470,25.784811
-7660,229.872873,137.014418,336.498470,25.785132
-7659.5,230.358808,137.014418,336.498470,25.785454
-7659,230.844743,137.030043,336.498470,25.785775
-7658.5,229.643639,137.014418,336.498470,25.784972
-7658,228.442535,137.014418,336.498470,25.784169
-7657.5,227.241431,136.999377,336.498470,25.783366
-7657,226.040327,136.999377,336.498470,25.782563
-7656.5,224.839223,136.999377,336.498470,25.781761
-7656,223.638119,136.999377,336.498470,25.780958
-7655.5,222.437015,136.999377,336.498470,25.780155
-7655,221.235911,136.999377,336.498470,25.779352
-7654.5,220.034807,136.999377,336.498470,25.778549
-7654,218.833703,136.999377,336.498470,25.777746
-7653.5,217.124534,136.999377,336.248472,25.776463
-7653,215.415365,136.999066,336.248472,25.775180
-7652.5,213.706196,136.905083,336.248472,25.773897
-7652,211.997027,136.905083,336.248472,25.772613
-7651.5,210.287858,136.873911,336.248472,25.771330
-7651,208.578689,136.873911,336.248472,25.770047
-7650.5,206.869520,136.826920,336.248472,25.768763
-7650,205.160351,136.826920,336.247707,25.767480
-7649.5,203.451182,136.748835,336.247707,25.766197
-7649,201.742013,136.748835,336.247707,25.764914
-7648.5,200.481401,136.748835,336.247707,25.763791
-7648,199.220790,136.748835,336.122708,25.762669
-7647.5,197.960178,136.561414,336.122708,25.761547
-7647,196.699566,136.561414,336.122708,25.760425
-7646.5,195.438955,136.561414,336.122708,25.759303
-7646,194.178343,136.561414,336.122708,25.758181
-7645.5,192.917731,136.530086,336.122708,25.757059
-7645,191.657119,136.530086,335.998473,25.755936
-7644.5,190.396508,136.530086,335.998473,25.754814
-7644,189.135896,136.530086,335.998473,25.753692
-7643.5,188.451555,136.530086,335.998473,25.753051
-7643,187.767214,136.530086,335.998473,25.752410
-7642.5,187.082874,136.530086,335.998473,25.751769
-7642,186.398533,136.514423,335.998473,25.751128
-7641.5,185.714192,136.514423,335.872710,25.750487
-7641,185.029851,136.514423,335.872710,25.749845
-7640.5,184.345510,136.514423,335.872710,25.749204
-7640,183.661169,136.514423,335.872710,25.748563
-7639.5,182.976829,136.499380,335.748474,25.747922
-7639,182.292488,136.499380,335.748474,25.747281
-7638.5,182.130354,136.499380,335.748474,25.747121
-7638,181.968221,136.499380,335.748474,25.746960
-7637.5,181.806087,136.499380,335.748474,25.746800
-7637,181.643954,136.499380,335.748474,25.746640
-7636.5,181.481820,136.499380,335.748474,25.746480
-7636,181.319686,136.499380,335.748474,25.746319
-7635.5,181.157553,136.499380,335.748474,25.746159
-7635,180.995419,136.499380,335.748474,25.745999
-7634.5,180.833286,136.499380,335.748474,25.745839
-7634,180.671152,136.499380,335.748474,25.745678
-7633.5,181.168372,136.499380,335.748474,25.746159
-7633,181.665591,136.499380,335.748474,25.746640
-7632.5,182.162810,136.499380,335.748474,25.747121
-7632,182.660030,136.499380,335.748474,25.747602
-7631.5,183.157249,136.499380,335.748474,25.748082
-7631,183.654468,136.514423,335.872710,25.748563
-7630.5,184.151688,136.514423,335.872710,25.749044
-7630,184.648907,136.514423,335.872710,25.749525
-7629.5,185.146126,136.514423,335.872710,25.750006
-7629,185.643346,136.514423,335.872710,25.750486
-7628.5,186.542155,136.514423,335.998473,25.751288
-7628,187.440965,136.530086,335.998473,25.752089
-7627.5,188.339775,136.530086,335.998473,25.752891
-7627,189.238585,136.530086,335.998473,25.753693
-7626.5,190.137395,136.530086,335.998473,25.754494
-7626,191.036204,136.530086,335.998473,25.755296
-7625.5,191.935014,136.530086,335.998473,25.756097
-7625,192.833824,136.530086,336.122708,25.756899
-7624.5,193.732634,136.561414,336.122708,25.757700
-7624,194.631443,136.561414,336.122708,25.758502
-7623.5,196.338006,136.561414,336.122708,25.759945
-7623,198.044569,136.561414,336.122708,25.761388
-7622.5,199.751132,136.748835,336.122708,25.762831
-7622,201.457695,136.748835,336.247707,25.764273
-7621.5,203.164258,136.748835,336.247707,25.765716
-7621,204.870820,136.826920,336.247707,25.767159
-7620.5,206.577383,136.826920,336.247707,25.768602
-7620,208.283946,136.873911,336.248472,25.770045
-7619.5,209.990509,136.905083,336.248472,25.771488
-7619,211.697072,136.905083,336.248472,25.772931
-7618.5,213.053427,136.905083,336.248472,25.773894
-7618,214.409782,136.999066,336.248472,25.774857
-7617.5,215.766137,136.999377,336.248472,25.775819
-7617,217.122492,136.999377,336.248472,25.776782
-7616.5,218.478847,136.999377,336.498470,25.777745
-7616,219.835202,136.999377,336.498470,25.778707
-7615.5,221.191557,136.999377,336.498470,25.779670
-7615,222.547913,136.999377,336.498470,25.780633
-7614.5,223.904268,137.014418,336.498470,25.781596
-7614,225.260623,137.014418,336.498470,25.782558
-7613.5,223.904268,137.014418,336.498470,25.781596
-7613,222.547913,136.999377,336.498470,25.780633
-7612.5,221.191557,136.999377,336.498470,25.779670
-7612,219.835202,136.999377,336.498470,25.778707
-7611.5,218.478847,136.999377,336.498470,25.777745
-7611,217.122492,136.999377,336.248472,25.776782
-7610.5,215.766137,136.999377,336.248472,25.775819
-7610,214.409782,136.999066,336.248472,25.774857
-7609.5,213.053427,136.905083,336.248472,25.773894
-7609,211.697072,136.905083,336.248472,25.772931
-7608.5,208.510774,136.873911,336.248472,25.770206
-7608,205.324476,136.826920,336.247707,25.767480
-7607.5,202.138179,136.748835,336.247707,25.764755
-7607,198.951881,136.561414,336.122708,25.762029
-7606.5,195.765583,136.561414,336.122708,25.759304
-7606,192.579285,136.530086,335.998473,25.756578
-7605.5,189.392987,136.530086,335.998473,25.753853
-7605,186.206690,136.514423,335.998473,25.751127
-7604.5,183.020392,136.514423,335.748474,25.748402
-7604,179.834094,136.499380,335.748474,25.745676
-7603.5,177.030386,136.499069,335.653389,25.741833
-7603,174.226679,136.451923,335.248476,25.737990
-7602.5,171.422971,136.436415,334.998477,25.734147
-7602,168.619263,136.311338,334.872336,25.730303
-7601.5,165.815555,136.249381,334.747718,25.726460
-7601,163.011848,136.249381,334.372720,25.722617
-7600.5,160.208140,136.249381,333.748483,25.718774
-7600,157.404432,136.249381,331.498493,25.714931
-7599.5,154.600724,132.749397,328.248508,25.711088
-7599,151.797016,132.499398,207.999055,25.707244
-7598.5,150.003411,131.249403,202.249081,25.702129
-7598,148.209806,107.249512,196.810934,25.697014
-7597.5,146.416201,103.999173,191.310978,25.691899
-7597,144.622596,100.311702,185.249158,25.686783
-7596.5,142.828991,65.249703,178.499189,25.681668
-7596,141.035386,63.499567,170.061147,25.676553
-7595.5,139.241781,62.312004,164.249253,25.671437
-7595,137.448176,61.812008,164.249253,25.666322
-7594.5,135.654571,60.749724,164.123881,25.661207
-7594,133.860966,60.718233,163.999255,25.656092
-7593.5,130.916482,60.374588,163.999255,25.650030
-7593,127.971997,60.155737,163.999255,25.643969
-7592.5,125.027513,58.062038,163.999255,25.637907
-7592,122.083028,57.624509,163.999255,25.631846
-7591.5,119.138544,57.312044,163.999255,25.625784
-7591,116.194059,56.952623,163.999255,25.619723
-7590.5,113.249575,56.827625,163.999255,25.613662
-7590,110.305090,56.780766,163.999255,25.607600
-7589.5,107.360606,56.749742,163.999255,25.601539
-7589,104.416121,56.749742,163.999255,25.595477
-7588.5,101.153593,56.655767,163.373886,25.589431
-7588,97.891064,56.640126,163.373886,25.583384
-7587.5,94.628536,56.577627,163.373886,25.577337
-7587,91.366007,56.499743,163.249258,25.571290
-7586.5,88.103479,56.452628,163.248887,25.565243
-7586,84.840950,56.405769,162.092369,25.559196
-7585.5,81.578422,56.312052,161.811213,25.553149
-7585,78.315893,56.312052,159.999273,25.547102
-7584.5,75.053364,56.312052,159.249276,25.541056
-7584,71.790836,56.312052,145.249340,25.535009
-7583.5,71.187431,56.312052,145.249010,25.529769
-7583,70.584027,56.312052,144.999341,25.524530
-7582.5,69.980622,56.312052,144.905015,25.519290
-7582,69.377218,56.312052,142.030040,25.514051
-7581.5,68.773813,56.312052,132.499398,25.508812
-7581,68.170409,56.312052,131.248956,25.503572
-7580.5,67.567004,56.312052,105.999097,25.498333
-7580,66.963600,56.312052,102.874299,25.493093
-7579.5,66.360195,56.312052,98.936657,25.487854
-7579,65.756790,56.312052,94.561748,25.482614
-7578.5,66.707305,56.405769,96.061736,25.478652
-7578,67.657820,56.405769,97.374336,25.474690
-7577.5,68.608335,56.452628,98.280412,25.470728
-7577,69.558849,56.452628,99.499548,25.466765
-7576.5,70.509364,56.499743,99.561708,25.462803
-7576,71.459879,56.577627,101.124311,25.458841
-7575.5,72.410394,56.593268,101.999189,25.454878
-7575,73.360909,56.640126,102.061688,25.450916
-7574.5,74.311423,56.655767,102.749533,25.446954
-7574,75.261938,56.749742,103.999291,25.442992
-7573.5,76.342820,56.749742,107.249512,25.440776
-7573,77.423702,56.749742,177.498790,25.438559
-7572.5,78.504583,56.749742,194.373675,25.436343
-7572,79.585465,56.749742,195.185947,25.434127
-7571.5,80.666347,56.749742,195.873442,25.431911
-7571,81.747229,56.749742,196.826392,25.429695
-7570.5,82.828111,56.749742,196.998657,25.427478
-7570,83.908992,56.749742,197.499102,25.425262
-7569.5,84.989874,56.765125,197.998650,25.423046
-7569,86.070756,56.780766,198.373647,25.420830
-7568.5,86.117656,56.780766,198.373647,25.420830
-7568,86.164557,56.780766,198.373647,25.420830
-7567.5,86.211458,56.780766,198.373647,25.420831
-7567,86.258358,56.780766,198.373647,25.420831
-7566.5,86.305259,56.780766,199.123416,25.420831
-7566,86.352159,56.780766,199.123416,25.420831
-7565.5,86.399060,56.780766,199.123416,25.420831
-7565,86.445960,56.780766,199.123416,25.420832
-7564.5,86.492861,56.780766,199.123416,25.420832
-7564,86.539762,56.780766,199.123416,25.420832
-7563.5,85.587638,56.765125,198.373647,25.422732
-7563,84.635514,56.749742,197.998650,25.424631
-7562.5,83.683391,56.749742,197.499102,25.426531
-7562,82.731267,56.749742,197.498653,25.428430
-7561.5,81.779144,56.749742,196.998433,25.430329
-7561,80.827020,56.749742,196.373661,25.432229
-7560.5,79.874897,56.749742,195.201406,25.434128
-7560,78.922773,56.749742,194.373675,25.436028
-7559.5,77.970650,56.749742,194.123676,25.437927
-7559,77.018526,56.749742,161.811213,25.439827
-7558.5,76.454057,56.749742,107.561644,25.441252
-7558,75.889587,56.702626,105.952192,25.442677
-7557.5,75.325118,56.702626,105.749099,25.444103
-7557,74.760648,56.655767,103.999291,25.445528
-7556.5,74.196179,56.655767,102.749533,25.446953
-7556,73.631709,56.640126,102.061688,25.448379
-7555.5,73.067240,56.640126,101.202234,25.449804
-7555,72.502771,56.640126,100.311702,25.451229
-7554.5,71.938301,56.640126,99.561708,25.452655
-7554,71.373832,56.640126,98.905407,25.454080
-7553.5,71.324637,56.640126,98.905407,25.454397
-7553,71.275442,56.593268,98.905407,25.454714
-7552.5,71.226248,56.593268,98.905407,25.455031
-7552,71.177053,56.593268,98.905407,25.455348
-7551.5,71.127858,56.593268,98.905407,25.455665
-7551,71.078664,56.593268,98.905407,25.455983
-7550.5,71.029469,56.593268,98.905407,25.456300
-7550,70.980274,56.593268,98.905407,25.456617
-7549.5,70.931079,56.593268,98.905407,25.456934
-7549,70.881885,56.593268,98.905407,25.457251
-7548.5,71.177821,56.593268,99.499548,25.456459
-7548,71.473758,56.593268,99.561708,25.455667
-7547.5,71.769694,56.593268,100.311702,25.454875
-7547,72.065631,56.593268,100.311702,25.454083
-7546.5,72.361567,56.640126,101.124311,25.453291
-7546,72.657504,56.640126,101.202234,25.452499
-7545.5,72.953440,56.640126,101.999305,25.451707
-7545,73.249377,56.640126,102.061688,25.450916
-7544.5,73.545313,56.640126,102.124101,25.450124
